"","X.","Name","Symbol","Market.Cap","Price","Circulating.Supply","Volume..24h.","X..1h","X..24h","X..7d","url","done"
"906",906,"NSR
NuShares","NSR","$592,557","$0.000213","2,777,600,756
*","$3,648","0.23%","-46.20%","-53.60%","https://coinmarketcap.com/currencies/nushares/historical-data/?start=20000101&end=21000101",FALSE
"907",907,"LCP
Litecoin Plus","LCP","$592,391","$0.434888","1,362,170
*","$13,607","-14.27%","-0.91%","-19.45%","https://coinmarketcap.com/currencies/litecoin-plus/historical-data/?start=20000101&end=21000101",FALSE
"908",908,"EBCH
eBitcoinCash","EBCH","$590,683","$0.063614","9,285,500
*","$1,077","0.99%","4.19%","6.62%","https://coinmarketcap.com/currencies/ebitcoin-cash/historical-data/?start=20000101&end=21000101",FALSE
"909",909,"BTG
Bitgem","BTG","$582,804","$9.59","60,746","$2,509","0.66%","0.62%","-3.19%","https://coinmarketcap.com/currencies/bitgem/historical-data/?start=20000101&end=21000101",FALSE
"910",910,"AERM
Aerium","AERM","$577,333","$0.005207","110,866,711","$3,471","0.66%","4.20%","61.63%","https://coinmarketcap.com/currencies/aerium/historical-data/?start=20000101&end=21000101",FALSE
"911",911,"ITT
Intelligent T...","ITT","$573,453","$0.058516","9,799,899
*","$2,228","0.81%","0.45%","7.49%","https://coinmarketcap.com/currencies/intelligent-trading-foundation/historical-data/?start=20000101&end=21000101",FALSE
"912",912,"BLZ
BlazeCoin","BLZ","$542,006","$0.000891","608,557,394","$863","0.65%","23.12%","-11.81%","https://coinmarketcap.com/currencies/blazecoin/historical-data/?start=20000101&end=21000101",FALSE
"913",913,"CCT
Crystal Clear","CCT","$538,574","$0.104093","5,173,973
 *","$14,868","7.34%","-3.22%","-22.94%","https://coinmarketcap.com/currencies/crystal-clear/historical-data/?start=20000101&end=21000101",FALSE
"914",914,"TRUMP
TrumpCoin","TRUMP","$519,085","$0.078658","6,599,287","$613","-2.06%","-7.88%","9.73%","https://coinmarketcap.com/currencies/trumpcoin/historical-data/?start=20000101&end=21000101",FALSE
"915",915,"DAXX
DaxxCoin","DAXX","$512,703","$0.000989","518,377,090","$2,612","-8.49%","1.61%","10.00%","https://coinmarketcap.com/currencies/daxxcoin/historical-data/?start=20000101&end=21000101",FALSE
"916",916,"PAK
Pakcoin","PAK","$509,258","$0.009443","53,930,900","$2,647","0.82%","4.81%","31.93%","https://coinmarketcap.com/currencies/pakcoin/historical-data/?start=20000101&end=21000101",FALSE
"917",917,"CNT
Centurion","CNT","$496,041","$0.006714","73,877,869","$669","0.61%","60.62%","12.94%","https://coinmarketcap.com/currencies/centurion/historical-data/?start=20000101&end=21000101",FALSE
"918",918,"GRLC
Garlicoin","GRLC","$488,623","$0.050489","9,677,751","$2,791","-0.83%","-0.32%","-7.14%","https://coinmarketcap.com/currencies/garlicoin/historical-data/?start=20000101&end=21000101",FALSE
"919",919,"VIDZ
PureVidz","VIDZ","$487,093","$0.003888","125,279,775
*","$524","0.80%","11.88%","3.34%","https://coinmarketcap.com/currencies/purevidz/historical-data/?start=20000101&end=21000101",FALSE
"920",920,"CUBE
DigiCube","CUBE","$480,508","$0.000198","2,429,126,009
*","$609","101.33%","1.61%","5.09%","https://coinmarketcap.com/currencies/digicube/historical-data/?start=20000101&end=21000101",FALSE
"921",921,"BXT
BitTokens","BXT","$480,274","$0.815421","588,988","$924","-14.38%","-3.77%","-34.43%","https://coinmarketcap.com/currencies/bittokens/historical-data/?start=20000101&end=21000101",FALSE
"922",922,"XCT
C-Bit","XCT","$475,493","$0.003017","157,625,875","$1,453","3.07%","24.47%","94.73%","https://coinmarketcap.com/currencies/c-bit/historical-data/?start=20000101&end=21000101",FALSE
"923",923,"XBL
Billionaire T...","XBL","$475,289","$0.145425","3,268,274
*","$3,009","0.66%","-5.51%","-3.89%","https://coinmarketcap.com/currencies/billionaire-token/historical-data/?start=20000101&end=21000101",FALSE
"924",924,"PR
Prototanium","PR","$466,194","$2.37","196,692","$855","0.66%","-0.79%","25.72%","https://coinmarketcap.com/currencies/prototanium/historical-data/?start=20000101&end=21000101",FALSE
"925",925,"ZCG
Zlancer","ZCG","$465,831","$0.232032","2,007,615
*","$11,070","0.66%","26.93%","99.69%","https://coinmarketcap.com/currencies/zcash-gold/historical-data/?start=20000101&end=21000101",FALSE
"926",926,"SDRN
Senderon","SDRN","$462,626","$0.010484","44,126,901
*","$5,744","0.66%","-17.43%","-3.97%","https://coinmarketcap.com/currencies/senderon/historical-data/?start=20000101&end=21000101",FALSE
"927",927,"XCO
X-Coin","XCO","$448,908","$0.036246","12,384,976
*","$51,291","-7.54%","89.24%","178.09%","https://coinmarketcap.com/currencies/x-coin/historical-data/?start=20000101&end=21000101",FALSE
"928",928,"HBC
HomeBlockCoin","HBC","$444,404","$0.088881","5,000,000","$111,806","0.71%","1.31%","66.79%","https://coinmarketcap.com/currencies/homeblockcoin/historical-data/?start=20000101&end=21000101",FALSE
"929",929,"PLC
PlusCoin","PLC","$425,777","$0.000082","5,172,323,624
*","$3,947","1.00%","-39.00%","-46.59%","https://coinmarketcap.com/currencies/pluscoin/historical-data/?start=20000101&end=21000101",FALSE
"930",930,"CCO
Ccore","CCO","$414,097","$0.285584","1,449,999
*","$1,924","0.70%","12.88%","129.98%","https://coinmarketcap.com/currencies/ccore/historical-data/?start=20000101&end=21000101",FALSE
"931",931,"BTCA
Bitair","BTCA","$407,458","$0.000582","700,000,000
*","$14,275","-1.41%","-0.28%","7.31%","https://coinmarketcap.com/currencies/bitair/historical-data/?start=20000101&end=21000101",FALSE
"932",932,"XCXT
CoinonatX","XCXT","$404,706","$0.021641","18,701,305","$955","12.41%","2.24%","3.70%","https://coinmarketcap.com/currencies/coinonatx/historical-data/?start=20000101&end=21000101",FALSE
"933",933,"CJ
Cryptojacks","CJ","$402,119","$0.000989","406,568,581","$2,733","0.67%","2.16%","-3.34%","https://coinmarketcap.com/currencies/cryptojacks/historical-data/?start=20000101&end=21000101",FALSE
"934",934,"MNC
Mincoin","MNC","$399,795","$0.089874","4,448,411","$1,611","0.83%","-10.48%","38.94%","https://coinmarketcap.com/currencies/mincoin/historical-data/?start=20000101&end=21000101",FALSE
"935",935,"BUCKS
SwagBucks","BUCKS","$397,237","$0.998946","397,656","$689","1.66%","9.85%","-23.36%","https://coinmarketcap.com/currencies/swagbucks/historical-data/?start=20000101&end=21000101",FALSE
"936",936,"TGC
Tigercoin","TGC","$391,849","$0.009000","43,536,800","$1,644","0.67%","2.76%","3.40%","https://coinmarketcap.com/currencies/tigercoin/historical-data/?start=20000101&end=21000101",FALSE
"937",937,"TOKC
TOKYO","TOKC","$387,911","$0.002668","145,404,804
*","$1,491","0.64%","8.14%","29.32%","https://coinmarketcap.com/currencies/tokyo/historical-data/?start=20000101&end=21000101",FALSE
"938",938,"CESC
CryptoEscudo","CESC","$384,825","$0.002670","144,105,100","$845","-9.40%","-23.85%","10.70%","https://coinmarketcap.com/currencies/cryptoescudo/historical-data/?start=20000101&end=21000101",FALSE
"939",939,"NTWK
Network Token","NTWK","$377,011","$0.023872","15,792,810
*","$1,820","1.00%","-30.20%","206.25%","https://coinmarketcap.com/currencies/network-token/historical-data/?start=20000101&end=21000101",FALSE
"940",940,"POST
PostCoin","POST","$370,944","$0.023377","15,868,233
*","$2,844","0.78%","7.14%","16.17%","https://coinmarketcap.com/currencies/postcoin/historical-data/?start=20000101&end=21000101",FALSE
"941",941,"IMX
Impact","IMX","$369,140","$0.003363","109,772,047","$2,771","0.66%","-0.14%","62.73%","https://coinmarketcap.com/currencies/impact/historical-data/?start=20000101&end=21000101",FALSE
"942",942,"DIX
Dix Asset","DIX","$369,131","$0.000004","100,000,000,000
*","$2,602","0.89%","-3.45%","4.18%","https://coinmarketcap.com/currencies/dix-asset/historical-data/?start=20000101&end=21000101",FALSE
"943",943,"TIT
Titcoin","TIT","$365,268","$0.007320","49,898,202","$6,310","0.00%","-11.82%","-30.97%","https://coinmarketcap.com/currencies/titcoin/historical-data/?start=20000101&end=21000101",FALSE
"944",944,"ATOM
Atomic Coin","ATOM","$365,017","$0.023244","15,703,654","$729","0.66%","5.14%","20.05%","https://coinmarketcap.com/currencies/atomic-coin/historical-data/?start=20000101&end=21000101",FALSE
"945",945,"GRIM
Grimcoin","GRIM","$354,453","$0.002980","118,925,911","$1,458","0.65%","27.58%","14.97%","https://coinmarketcap.com/currencies/grimcoin/historical-data/?start=20000101&end=21000101",FALSE
"946",946,"KBR
Kubera Coin","KBR","$352,162","$0.003078","114,423,294
*","$116,345","0.42%","-21.21%","-11.28%","https://coinmarketcap.com/currencies/kubera-coin/historical-data/?start=20000101&end=21000101",FALSE
"947",947,"BOLI
Bolivarcoin","BOLI","$349,119","$0.034680","10,066,800","$1,755","-0.41%","-15.98%","-9.08%","https://coinmarketcap.com/currencies/bolivarcoin/historical-data/?start=20000101&end=21000101",FALSE
"948",948,"CTX
CarTaxi Token","CTX","$343,223","$0.008596","39,928,144
*","$5,522","0.80%","-6.60%","-10.39%","https://coinmarketcap.com/currencies/cartaxi-token/historical-data/?start=20000101&end=21000101",FALSE
"949",949,"PLC
Polcoin","PLC","$333,304","$0.004253","78,370,194","$1,463","3.07%","-12.92%","46.37%","https://coinmarketcap.com/currencies/polcoin/historical-data/?start=20000101&end=21000101",FALSE
"950",950,"ETG
Ethereum Gold","ETG","$331,492","$0.027624","12,000,000
*","$739","0.67%","5.03%","18.23%","https://coinmarketcap.com/currencies/ethereum-gold/historical-data/?start=20000101&end=21000101",FALSE
"951",951,"MANNA
Manna","MANNA","$329,954","$0.007555","43,673,073
*","$597","-1.21%","-11.17%","-19.83%","https://coinmarketcap.com/currencies/manna/historical-data/?start=20000101&end=21000101",FALSE
"952",952,"STN
Steneum Coin","STN","$317,082","$0.120654","2,628,024
*","$1,780","0.70%","6.71%","-20.21%","https://coinmarketcap.com/currencies/steneum-coin/historical-data/?start=20000101&end=21000101",FALSE
"953",953,"DUO
ParallelCoin","DUO","$314,533","$0.999410","314,719","$958","0.53%","1.45%","-38.02%","https://coinmarketcap.com/currencies/parallelcoin/historical-data/?start=20000101&end=21000101",FALSE
"954",954,"MARS
Marscoin","MARS","$310,462","$0.010979","28,279,074","$11,448","3.15%","16.27%","17.58%","https://coinmarketcap.com/currencies/marscoin/historical-data/?start=20000101&end=21000101",FALSE
"955",955,"CAB
Cabbage","CAB","$308,436","$0.029375","10,499,996
*","$1,750","0.67%","-2.65%","-23.44%","https://coinmarketcap.com/currencies/cabbage/historical-data/?start=20000101&end=21000101",FALSE
"956",956,"MNM
Mineum","MNM","$305,199","$0.032343","9,436,367","$4,961","0.66%","-9.85%","-3.51%","https://coinmarketcap.com/currencies/mineum/historical-data/?start=20000101&end=21000101",FALSE
"957",957,"GB
GoldBlocks","GB","$301,514","$0.019420","15,525,643","$921","0.83%","4.07%","-22.29%","https://coinmarketcap.com/currencies/goldblocks/historical-data/?start=20000101&end=21000101",FALSE
"958",958,"TOK
Tokugawa","TOK","$299,466","$0.298200","1,004,244
*","$7,796","-6.27%","-18.35%","-28.86%","https://coinmarketcap.com/currencies/tokugawa/historical-data/?start=20000101&end=21000101",FALSE
"959",959,"BITGOLD
bitGold","BITGOLD","$299,043","$1578.19","189
*","$3,577","-0.10%","-0.25%","1.19%","https://coinmarketcap.com/currencies/bitgold/historical-data/?start=20000101&end=21000101",FALSE
"960",960,"LEA
LeaCoin","LEA","$283,717","$0.000798","355,379,296","$840","0.65%","-1.42%","13.77%","https://coinmarketcap.com/currencies/leacoin/historical-data/?start=20000101&end=21000101",FALSE
"961",961,"PXI
Prime-XI","PXI","$283,421","$0.013946","20,323,185","$1,807","1.25%","6.46%","51.14%","https://coinmarketcap.com/currencies/prime-xi/historical-data/?start=20000101&end=21000101",FALSE
"962",962,"INFX
Influxcoin","INFX","$264,977","$0.158348","1,673,383","$752","0.66%","-3.86%","1.14%","https://coinmarketcap.com/currencies/influxcoin/historical-data/?start=20000101&end=21000101",FALSE
"963",963,"CHAN
ChanCoin","CHAN","$263,129","$0.031353","8,392,465","$1,281","0.35%","9.59%","-9.65%","https://coinmarketcap.com/currencies/chancoin/historical-data/?start=20000101&end=21000101",FALSE
"964",964,"NEVA
NevaCoin","NEVA","$261,137","$0.089809","2,907,695","$533","0.60%","0.66%","-1.50%","https://coinmarketcap.com/currencies/nevacoin/historical-data/?start=20000101&end=21000101",FALSE
"965",965,"DDF
DigitalDevelo...","DDF","$249,795","$0.048804","5,118,307
*","$8,271","1.84%","-45.25%","-25.34%","https://coinmarketcap.com/currencies/digital-developers-fund/historical-data/?start=20000101&end=21000101",FALSE
"966",966,"OTX
Octanox","OTX","$235,396","$0.027694","8,500,001
*","$769","0.66%","-1.90%","-23.70%","https://coinmarketcap.com/currencies/octanox/historical-data/?start=20000101&end=21000101",FALSE
"967",967,"RED
RedCoin","RED","$234,550","$0.003165","74,107,896","$5,714","0.66%","4.88%","19.89%","https://coinmarketcap.com/currencies/redcoin/historical-data/?start=20000101&end=21000101",FALSE
"968",968,"SHND
StrongHands","SHND","$230,826","$4.3e-07","537,505,773,562","$28,066","-6.41%","-14.16%","-20.09%","https://coinmarketcap.com/currencies/stronghands/historical-data/?start=20000101&end=21000101",FALSE
"969",969,"GTC
Global Tour Coin","GTC","$227,614","$0.007616","29,887,402","$3,292","0.66%","22.56%","41.27%","https://coinmarketcap.com/currencies/global-tour-coin/historical-data/?start=20000101&end=21000101",FALSE
"970",970,"REE
ReeCoin","REE","$215,056","$0.000084","2,560,000,000","$2,220","-3.62%","-4.42%","-0.70%","https://coinmarketcap.com/currencies/reecoin/historical-data/?start=20000101&end=21000101",FALSE
"971",971,"PKB
ParkByte","PKB","$214,391","$0.045002","4,764,026
*","$2,521","0.67%","32.29%","25.92%","https://coinmarketcap.com/currencies/parkbyte/historical-data/?start=20000101&end=21000101",FALSE
"972",972,"QBC
Quebecoin","QBC","$211,229","$0.013550","15,588,776","$597","0.66%","-1.23%","-3.17%","https://coinmarketcap.com/currencies/quebecoin/historical-data/?start=20000101&end=21000101",FALSE
"973",973,"DMB
Digital Money...","DMB","$207,754","$0.002572","80,789,895","$1,396","-18.21%","-14.50%","-21.13%","https://coinmarketcap.com/currencies/digital-money-bits/historical-data/?start=20000101&end=21000101",FALSE
"974",974,"ETHD
Ethereum Dark","ETHD","$207,702","$0.138468","1,500,000","$2,272","0.38%","-1.32%","23.80%","https://coinmarketcap.com/currencies/ethereum-dark/historical-data/?start=20000101&end=21000101",FALSE
"975",975,"ECO
EcoCoin","ECO","$206,337","$0.177860","1,160,110","$988","0.84%","2.11%","-1.99%","https://coinmarketcap.com/currencies/ecocoin/historical-data/?start=20000101&end=21000101",FALSE
"976",976,"NTO
Fujinto","NTO","$205,213","$0.003119","65,802,448
*","$635","0.66%","6.49%","-13.87%","https://coinmarketcap.com/currencies/fujinto/historical-data/?start=20000101&end=21000101",FALSE
"977",977,"VISIO
Visio","VISIO","$203,715","$0.003991","51,040,462
*","$681","0.73%","4.28%","-40.65%","https://coinmarketcap.com/currencies/visio/historical-data/?start=20000101&end=21000101",FALSE
"978",978,"EAGLE
EagleCoin","EAGLE","$193,909","$0.092628","2,093,421
*","$2,074","0.90%","-9.59%","43.13%","https://coinmarketcap.com/currencies/eaglecoin/historical-data/?start=20000101&end=21000101",FALSE
"979",979,"GLT
GlobalToken","GLT","$193,433","$0.006915","27,971,200","$4,285","0.55%","20.07%","7.26%","https://coinmarketcap.com/currencies/globaltoken/historical-data/?start=20000101&end=21000101",FALSE
"980",980,"JIN
Jin Coin","JIN","$177,325","$0.017803","9,960,402","$700","0.66%","-9.01%","-8.71%","https://coinmarketcap.com/currencies/jin-coin/historical-data/?start=20000101&end=21000101",FALSE
"981",981,"BRAT
BROTHER","BRAT","$174,034","$0.001088","160,000,000
*","$4,686","0.66%","-4.92%","36.64%","https://coinmarketcap.com/currencies/brat/historical-data/?start=20000101&end=21000101",FALSE
"982",982,"PNX
Phantomx","PNX","$172,115","$0.007376","23,335,570","$1,168","0.92%","10.19%","-32.85%","https://coinmarketcap.com/currencies/phantomx/historical-data/?start=20000101&end=21000101",FALSE
"983",983,"TRDT
Trident Group","TRDT","$171,072","$0.177640","963,024
*","$1,708","0.66%","3.25%","-0.01%","https://coinmarketcap.com/currencies/trident/historical-data/?start=20000101&end=21000101",FALSE
"984",984,"XBTS
Beatcoin","XBTS","$157,392","$0.103229","1,524,686","$1,674","0.66%","8.43%","-6.66%","https://coinmarketcap.com/currencies/beatcoin/historical-data/?start=20000101&end=21000101",FALSE
"985",985,"DRS
Digital Rupees","DRS","$151,564","$0.000297","510,802,961
*","$814","0.66%","-1.06%","-20.91%","https://coinmarketcap.com/currencies/digital-rupees/historical-data/?start=20000101&end=21000101",FALSE
"986",986,"DSR
Desire","DSR","$148,922","$0.147064","1,012,637","$19,044","-1.06%","-3.64%","-14.32%","https://coinmarketcap.com/currencies/desire/historical-data/?start=20000101&end=21000101",FALSE
"987",987,"VPRC
VapersCoin","VPRC","$145,673","$0.000187","780,124,964","$43,275","-4.98%","-18.20%","49.85%","https://coinmarketcap.com/currencies/vaperscoin/historical-data/?start=20000101&end=21000101",FALSE
"988",988,"SOON
SoonCoin","SOON","$145,450","$0.011671","12,462,620
*","$846","0.67%","1.51%","-8.68%","https://coinmarketcap.com/currencies/sooncoin/historical-data/?start=20000101&end=21000101",FALSE
"989",989,"LBTC
LiteBitcoin","LBTC","$131,600","$0.004547","28,940,333","$1,739","0.66%","5.27%","6.39%","https://coinmarketcap.com/currencies/litebitcoin/historical-data/?start=20000101&end=21000101",FALSE
"990",990,"ACOIN
Acoin","ACOIN","$126,629","$0.103787","1,220,085","$1,168","0.66%","3.50%","15.28%","https://coinmarketcap.com/currencies/acoin/historical-data/?start=20000101&end=21000101",FALSE
"991",991,"SFC
Solarflarecoin","SFC","$123,084","$0.008740","14,083,450","$1,104","0.66%","-12.83%","-26.39%","https://coinmarketcap.com/currencies/solarflarecoin/historical-data/?start=20000101&end=21000101",FALSE
"992",992,"HONEY
Honey","HONEY","$120,265","$0.263766","455,955","$661","-1.41%","-7.21%","-24.42%","https://coinmarketcap.com/currencies/honey/historical-data/?start=20000101&end=21000101",FALSE
"993",993,"HVCO
High Voltage","HVCO","$115,138","$0.077058","1,494,171
*","$1,543","0.69%","-6.38%","-31.65%","https://coinmarketcap.com/currencies/high-voltage/historical-data/?start=20000101&end=21000101",FALSE
"994",994,"XHI
HiCoin","XHI","$112,591","$0.000593","189,729,990","$9,282","0.67%","-12.67%","-10.53%","https://coinmarketcap.com/currencies/hicoin/historical-data/?start=20000101&end=21000101",FALSE
